uniqueID,AnimationName,Timestamp,Root_P_x_0,Root_P_z_0,Root_F_x_0,Root_F_z_0,Root_P_x_1,Root_P_z_1,Root_F_x_1,Root_F_z_1,Root_P_x_2,Root_P_z_2,Root_F_x_2,Root_F_z_2,Root_P_x_3,Root_P_z_3,Root_F_x_3,Root_F_z_3
529,Right180_2,1.019853,0.02093889,0.06049232,0.3369578,0.5976136,0.09432314,0.1203573,0.5427864,0.4196014,0.156004,0.2038437,0.6734933,0.1307259,0.2371633,0.2297748,0.6686039,-0.1537903
530,Right180_2,1.036844,0.0220235,0.06260821,0.3302725,0.601334,0.09643479,0.1267917,0.5367913,0.427244,0.1548162,0.2156178,0.6768965,0.111776,0.2344295,0.2367571,0.6718546,-0.1389026
531,Right180_2,1.05386,0.0233523,0.06453185,0.3284704,0.6023204,0.1052979,0.1398862,0.5469459,0.4141653,0.1516319,0.2217576,0.6758859,0.1177326,0.232983,0.2423296,0.6740665,-0.1277388
532,Right180_2,1.07083,0.02419299,0.06615121,0.3238244,0.6048309,0.1059922,0.1471685,0.5452107,0.4164469,0.1478721,0.2279085,0.6745006,0.1254256,0.2307298,0.2485758,0.6759835,-0.1171709
533,Right180_2,1.087844,0.02698941,0.07087886,0.3295065,0.6017541,0.104439,0.1551755,0.5409197,0.4220053,0.14207,0.2341345,0.671896,0.1387013,0.2263502,0.2561529,0.6780835,-0.1043312
534,Right180_2,1.121789,0.02443117,0.06823315,0.2969702,0.6184587,0.09589835,0.1610639,0.5191941,0.448464,0.1282237,0.2396253,0.6640212,0.1725059,0.2129818,0.2660932,0.6827743,-0.06709608
535,Right180_2,1.138793,0.02495458,0.06871607,0.2904489,0.6215482,0.09287736,0.1662599,0.5156403,0.4525458,0.1293246,0.2453193,0.6685956,0.1538263,0.218191,0.2719429,0.6824834,-0.06999265
536,Right180_2,1.155853,0.02573105,0.06910755,0.2846915,0.6242062,0.08875234,0.1703357,0.51301,0.4555254,0.1258503,0.2470736,0.6671695,0.1598976,0.2162983,0.2758225,0.6834485,-0.05984
537,Right180_2,1.172803,0.02666464,0.07003724,0.2771853,0.6275755,0.08352778,0.180381,0.526665,0.4396663,0.1221545,0.248752,0.6654459,0.1669267,0.2139236,0.2793772,0.6841787,-0.05081644
538,Right180_2,1.189886,0.02746466,0.07114013,0.2675401,0.6317477,0.07547967,0.1838365,0.5270704,0.4391805,0.1178437,0.2502237,0.6631144,0.1759603,0.210696,0.2828093,0.6848063,-0.04151256
539,Right180_2,1.223785,0.02944996,0.0747408,0.2534635,0.6375255,0.06071982,0.1828032,0.5102204,0.4586478,0.1052726,0.2492358,0.6550109,0.2040672,0.1978644,0.2856219,0.6860144,-0.008191223
540,Right180_2,1.240998,0.03030702,0.07721539,0.2498885,0.6389353,0.05345129,0.1844921,0.5093022,0.459667,0.1021804,0.2498357,0.6545065,0.2056791,0.2035247,0.2851343,0.6860102,-0.008517186
541,Right180_2,1.257937,0.03099206,0.08016337,0.248303,0.6395532,0.04690944,0.1858485,0.5087824,0.4602424,0.1052055,0.253656,0.657939,0.1944196,0.2020213,0.2843393,0.6860597,0.002141731
542,Right180_2,1.274946,0.03117441,0.08381522,0.246273,0.6403375,0.04058209,0.1871883,0.5079002,0.4612158,0.102338,0.2548942,0.6557485,0.2016845,0.2003743,0.2834118,0.6859594,0.01193795
543,Right180_2,1.291936,0.03072972,0.0879625,0.2436642,0.6413348,0.03561755,0.1941444,0.5251225,0.4415078,0.09891734,0.2564614,0.6529462,0.21058,0.1986143,0.2827895,0.6857191,0.02172607
544,Right180_2,1.308922,0.03202897,0.101636,0.2625083,0.633855,0.03061368,0.1956986,0.5236232,0.443285,0.09597706,0.2583111,0.6512499,0.2157693,0.1977388,0.2818618,0.6852491,0.03341333
545,Right180_2,1.342944,0.02644346,0.1027038,0.2492949,0.6391673,0.02025195,0.1934482,0.5110195,0.4577574,0.08587714,0.2582563,0.6448641,0.2341639,0.1806046,0.2832888,0.682372,0.07107285
546,Right180_2,1.359922,0.02382042,0.1071655,0.2561502,0.6364509,0.01675254,0.1943473,0.5115973,0.4571111,0.08432492,0.2599793,0.6445373,0.2350622,0.192671,0.2793928,0.6824163,0.07064296
547,Right180_2,1.376871,0.02049942,0.1098759,0.258525,0.63549,0.01357115,0.1945449,0.5129859,0.4555525,0.08902785,0.265924,0.647937,0.2255226,0.1942077,0.2772479,0.6814193,0.07969125
548,Right180_2,1.393927,0.01625316,0.111751,0.260216,0.6347995,0.01368761,0.1987694,0.5301766,0.4354256,0.08760604,0.2671556,0.6466588,0.2291618,0.2045646,0.2743714,0.6813646,0.0801572
549,Right180_2,1.410923,0.01142886,0.1120899,0.2634589,0.6334606,0.01140934,0.1973246,0.5309668,0.4344617,0.08671673,0.2671505,0.6463828,0.2299397,0.2064774,0.2716672,0.680098,0.09027392
550,Right180_2,1.427954,0.003449547,0.1171491,0.290648,0.621455,0.009453814,0.195447,0.5319523,0.4332547,0.08618151,0.2663649,0.6467785,0.2288239,0.2086154,0.268499,0.6787566,0.09986041
551,Right180_2,1.46193,-0.007487264,0.1071211,0.2857342,0.6237295,0.00205419,0.1852936,0.5221084,0.4450677,0.07859012,0.2581818,0.6405064,0.2458338,0.2036292,0.2615902,0.6744562,0.1256632
552,Right180_2,1.478883,-0.01471233,0.1034015,0.2880091,0.6226825,3.275866E-05,0.1820197,0.5214584,0.4458293,0.08558746,0.2567283,0.6419883,0.2419371,0,0,0,0
553,Right180_2,1.495894,-0.02115534,0.09933889,0.2892608,0.6221018,-0.001825055,0.1785263,0.5221483,0.4450211,0.08553848,0.252234,0.6387749,0.2502983,0,0,0,0
554,Right180_2,1.512842,-0.02655308,0.09479288,0.2898286,0.6218374,0.0007953035,0.1799301,0.5305962,0.4349141,0.08627459,0.2470305,0.6359553,0.257378,0,0,0,0
555,Right180_2,1.529797,-0.03093881,0.0901545,0.2905073,0.6215207,-0.0001035892,0.1764509,0.5270764,0.4391731,0.08774384,0.2417515,0.633297,0.2638516,0,0,0,0
556,Right180_2,1.563864,-0.03669357,0.08081459,0.2973397,0.6182815,-0.004588911,0.1636371,0.5087596,0.460268,0.08413978,0.2299164,0.620318,0.2930675,0,0,0,0
557,Right180_2,1.580856,-0.03843982,0.07662512,0.2930613,0.6203208,-0.004870848,0.1606836,0.5034437,0.4660766,0.07800428,0.2242586,0.6099026,0.3141683,0,0,0,0
558,Right180_2,1.59795,-0.03921077,0.07272991,0.2878901,0.6227376,-0.004625659,0.1582321,0.499356,0.470453,0.09233706,0.2228153,0.6066925,0.3203231,0,0,0,0
559,Right180_2,1.614955,-0.03869833,0.07010852,0.2865528,0.6233538,-0.00294862,0.1572609,0.4970908,0.4728461,0.09783352,0.2204916,0.6011587,0.3305919,0,0,0,0
560,Right180_2,1.631904,-0.03720275,0.06822024,0.2868103,0.6232355,0.00322964,0.1638963,0.5027906,0.4667809,0.1125604,0.2218935,0.6000493,0.3326015,0,0,0,0
561,Right180_2,1.64906,-0.03409895,0.07295811,0.3085253,0.6127763,0.005808101,0.1654137,0.4985353,0.471323,0.1188135,0.2222436,0.593286,0.3445205,0,0,0,0
562,Right180_2,1.683067,-0.02898089,0.06756838,0.2833484,0.6248168,0.007568973,0.1635421,0.4774686,0.4926525,0.1217261,0.2240146,0.5725309,0.378009,0,0,0,0
563,Right180_2,1.700048,-0.02522734,0.06906167,0.2745931,0.628714,0.01052197,0.1672374,0.470268,0.4995306,0.1276013,0.2283611,0.5608405,0.3951461,0,0,0,0
564,Right180_2,1.717038,-0.02098679,0.07143435,0.270146,0.6306377,0.01521852,0.17073,0.4647071,0.5047082,0,0,0,0,0,0,0,0
565,Right180_2,1.734027,-0.01726125,0.07375088,0.2669505,0.6319969,0.02583798,0.1788386,0.4659543,0.5035563,0,0,0,0,0,0,0,0
566,Right180_2,1.751043,-0.01400737,0.07604007,0.2670761,0.6319438,0.03101559,0.1811026,0.4586518,0.5102167,0,0,0,0,0,0,0,0
567,Right180_2,1.767995,-0.009991562,0.08461339,0.2783718,0.6270501,0.03618725,0.1829835,0.4523083,0.5158489,0,0,0,0,0,0,0,0
568,Right180_2,1.802001,-0.007885881,0.08199363,0.2465078,0.6402474,0.03704439,0.1818065,0.424657,0.5388408,0,0,0,0,0,0,0,0
569,Right180_2,1.818978,-0.006306511,0.08367459,0.2415178,0.6421464,0.04222205,0.1832271,0.417257,0.5445911,0,0,0,0,0,0,0,0
570,Right180_2,1.835928,-0.005170911,0.08523964,0.2387791,0.6431699,0.04007267,0.1793837,0.4023554,0.5556916,0,0,0,0,0,0,0,0
571,Right180_2,1.852876,-0.004524854,0.08699125,0.239265,0.6429888,0.05379274,0.1878466,0.4020029,0.5559461,0,0,0,0,0,0,0,0
572,Right180_2,1.869989,-0.004305699,0.08869013,0.2366194,0.6439673,0.05810532,0.1899819,0.3928818,0.5624292,0,0,0,0,0,0,0,0
573,Right180_2,1.903961,-0.006020485,0.09257333,0.2212343,0.6494136,0.06272066,0.1954886,0.3704995,0.5774191,0,0,0,0,0,0,0,0
574,Right180_2,1.920996,-0.006876937,0.09465745,0.2174803,0.6506803,0.06599408,0.1980482,0.3608181,0.5835175,0,0,0,0,0,0,0,0
575,Right180_2,1.937945,-0.007376385,0.09646276,0.2157576,0.6512539,0.06913006,0.2005567,0.3512118,0.5893496,0,0,0,0,0,0,0,0
576,Right180_2,1.954948,-0.007681053,0.09810381,0.2157618,0.6512524,0.07270385,0.2028986,0.3419057,0.5947967,0,0,0,0,0,0,0,0
577,Right180_2,1.97191,-0.007198081,0.09922385,0.2118732,0.652528,0,0,0,0,0,0,0,0,0,0,0,0
578,Right180_2,1.988912,-0.003292346,0.1072652,0.2137886,0.6519026,0,0,0,0,0,0,0,0,0,0,0,0
579,Right180_2,2.022875,-0.001989457,0.1015422,0.1923648,0.6585426,0,0,0,0,0,0,0,0,0,0,0,0
580,Right180_2,2.040283,0.001562543,0.1020878,0.1902435,0.6591588,0,0,0,0,0,0,0,0,0,0,0,0
581,Right180_2,2.057233,0.0055437,0.1029656,0.1897971,0.6592875,0,0,0,0,0,0,0,0,0,0,0,0
582,Right180_2,2.074268,0.009648846,0.1040047,0.1837955,0.6609858,0,0,0,0,0,0,0,0,0,0,0,0
583,Right180_2,2.091279,0.008802759,0.09758291,0.1660992,0.6656528,0,0,0,0,0,0,0,0,0,0,0,0
584,Right180_2,2.108227,0.01888356,0.1084397,0.1674457,0.6653154,0,0,0,0,0,0,0,0,0,0,0,0
585,Right180_2,2.142299,0.02388006,0.1030571,0.1487335,0.6697471,0,0,0,0,0,0,0,0,0,0,0,0
586,Right180_2,2.159297,0.03226568,0.1126513,0.152039,0.6690045,0,0,0,0,0,0,0,0,0,0,0,0
587,Right180_2,2.176294,0.03588327,0.1143478,0.1428877,0.6710185,0,0,0,0,0,0,0,0,0,0,0,0
588,Right180_2,2.193281,0.03882368,0.116135,0.1322446,0.673197,0,0,0,0,0,0,0,0,0,0,0,0
589,Right180_2,2.210239,0.04162261,0.1179575,0.124356,0.6746988,0,0,0,0,0,0,0,0,0,0,0,0
590,Right180_2,2.244301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,Right180_2,2.261273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,Right180_2,2.278277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,Right180_2,2.295263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,Right180_2,2.312299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,Right180_2,2.312299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Right180_2,2.350751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Right180_2,2.368302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,Right180_2,2.402251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Right180_2,2.419425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,Right180_2,2.436407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,Right180_2,2.453521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,Right180_3,0,0.03883999,0.1122563,0.1229512,0.674956,0.09425674,0.2783537,0.2918353,0.6208983,0.1304703,0.4244819,0.4354604,0.5301478,0.1548816,0.4973077,0.5848791,0.3586071
603,Right180_3,0.01694805,0.0380882,0.112813,0.121504,0.6752179,0.09082015,0.2831917,0.2966565,0.6186092,0.1231224,0.4237237,0.4367399,0.5290943,0.1494743,0.4950007,0.590556,0.3491793
604,Right180_3,0.03395492,0.03751438,0.1138682,0.1207893,0.6753462,0.0907565,0.2990472,0.3140967,0.6099392,0.1158247,0.4227796,0.4382194,0.5278696,0.1445091,0.4928714,0.5963127,0.3392545
605,Right180_3,0.05094955,0.03788239,0.1154207,0.1214153,0.675234,0.08807359,0.3028983,0.3197635,0.6069875,0.1092319,0.4217995,0.4389581,0.5272555,0.1414035,0.4909508,0.6024801,0.3281771
606,Right180_3,0.08492657,0.03823255,0.1203311,0.1230257,0.6749424,0.08037513,0.2993777,0.316238,0.6088317,0.09689073,0.413963,0.4340692,0.5312876,0.1323696,0.4829373,0.6056517,0.3222865
607,Right180_3,0.1019093,0.03893149,0.1237182,0.1262215,0.674352,0.07808315,0.3027487,0.3197946,0.6069711,0.09202173,0.4129583,0.4413157,0.5252837,0.1401193,0.4865568,0.6256264,0.2815565
608,Right180_3,0.1189095,0.0398856,0.1275251,0.1322134,0.6732029,0.07453898,0.3057643,0.3219633,0.6058235,0.08742538,0.4170674,0.4585465,0.5103112,0.1383896,0.4852319,0.631467,0.2682014
609,Right180_3,0.1358564,0.04022047,0.1316394,0.1369094,0.6722636,0.07049084,0.3082507,0.3232622,0.6051314,0.08150123,0.4155431,0.4626262,0.5066158,0.1375589,0.4833847,0.6374592,0.2536304
610,Right180_3,0.1528573,0.03879549,0.1361557,0.137744,0.6720931,0.06508783,0.3189013,0.332773,0.5999539,0.07346802,0.4139353,0.4660984,0.5034232,0.1371187,0.4814956,0.6433963,0.2381677
611,Right180_3,0.1698831,0.03781896,0.1532675,0.1483669,0.6698282,0.0581891,0.3199475,0.3310448,0.6009092,0.06583613,0.4118663,0.4704813,0.4993293,0.1364874,0.4789682,0.648692,0.2233411
612,Right180_3,0.2038365,0.03064602,0.1501959,0.144986,0.6705681,0.04617887,0.3121913,0.3229872,0.6052783,0.05282227,0.4013966,0.4763733,0.4937115,0.128095,0.4684739,0.6507249,0.2173466
613,Right180_3,0.2208299,0.02750718,0.1551539,0.1528735,0.668814,0.04036755,0.3114697,0.3213997,0.6061227,0.04749186,0.3981557,0.4877849,0.48244,0.1353793,0.4665095,0.6609095,0.1840686
614,Right180_3,0.2378455,0.0242848,0.1600761,0.1604902,0.6670274,0.03456099,0.3100389,0.3196973,0.6070224,0.04515685,0.3996137,0.5111431,0.4576191,0.1361355,0.4612246,0.6643317,0.1713063
615,Right180_3,0.2547931,0.02098003,0.1642805,0.1682738,0.6651064,0.02870742,0.3146307,0.3265508,0.6033632,0.04193864,0.395873,0.5193799,0.4482489,0.1382066,0.4554138,0.6677701,0.1573706
616,Right180_3,0.2718122,0.01772033,0.1676129,0.1741085,0.6636028,0.02281812,0.3117195,0.3286119,0.6022431,0.03859556,0.3919205,0.5272682,0.4389428,0.1414822,0.4493772,0.6711445,0.1422939
617,Right180_3,0.288795,0.01503728,0.1819464,0.1919296,0.6586695,0.0160329,0.3081887,0.3294327,0.6017945,0.0354281,0.3879231,0.5348915,0.4296203,0.145402,0.443443,0.6742111,0.1269728
618,Right180_3,0.3228059,0.008686444,0.1728957,0.1895406,0.6593609,0.005203769,0.2936145,0.3224673,0.6055554,0.02758812,0.3736094,0.5380416,0.4256686,0.1518696,0.4293912,0.6790383,0.09792671
619,Right180_3,0.3397899,0.005109007,0.1728312,0.1916875,0.65874,-0.0009940321,0.2884396,0.3223584,0.6056134,0.03270571,0.3752615,0.5631464,0.3918528,0.1545421,0.4220295,0.6806458,0.08604594
620,Right180_3,0.3567526,-0.0003310184,0.1717085,0.1893901,0.6594042,-0.009144364,0.2824459,0.325008,0.6041956,0.02772274,0.3699846,0.5679443,0.384866,0.155402,0.4149522,0.6816119,0.0780245
621,Right180_3,0.3737361,-0.005324578,0.1696641,0.1867152,0.6601666,-0.0162421,0.2811776,0.3403931,0.5956635,0.025187,0.3640949,0.5740233,0.3757389,0.1566563,0.4071684,0.6824569,0.07025051
622,Right180_3,0.3907963,-0.009441295,0.1667715,0.1846554,0.6607457,-0.02190932,0.2739044,0.3420357,0.5947219,0.02698564,0.3580487,0.5824771,0.3624955,0.1588408,0.3986322,0.6832393,0.06218262
623,Right180_3,0.4247595,-0.0147492,0.1590283,0.1850751,0.6606283,-0.02856401,0.2534256,0.3371035,0.5975314,0.02589799,0.3393313,0.5850421,0.3583411,0.1572435,0.3794106,0.6831376,0.06328877
624,Right180_3,0.4417585,-0.0174519,0.1539535,0.1803835,0.6619248,-0.03164431,0.2450915,0.3398041,0.5959998,0.02798627,0.3316836,0.5900962,0.3499557,0.1685875,0.3708361,0.6853342,0.03161347
625,Right180_3,0.4587575,-0.02039076,0.1479589,0.1718282,0.664197,-0.03487983,0.23623,0.3471231,0.591767,0.03578146,0.3275644,0.6032774,0.3267093,0.1708231,0.3623309,0.6857512,0.02069063
626,Right180_3,0.4757245,-0.02307535,0.1413064,0.1626474,0.6665046,-0.03746505,0.227086,0.3543181,0.5874872,0.03829985,0.3189578,0.6058254,0.3219598,0.1742215,0.3537734,0.6859214,0.01394653
627,Right180_3,0.4927317,-0.02555545,0.134647,0.1534389,0.6686846,-0.03827151,0.2239454,0.376782,0.5733393,0.04223812,0.3109929,0.6087733,0.3163505,0.1781868,0.3458342,0.6860014,0.009204764
628,Right180_3,0.5097181,-0.02985424,0.1345102,0.1543759,0.6684688,-0.03869985,0.2163463,0.3815059,0.5702068,0.04820425,0.3039482,0.6130615,0.307958,0.1831845,0.3384596,0.6860357,0.006124272
629,Right180_3,0.5437157,-0.03243773,0.1156335,0.1369261,0.6722602,-0.04094917,0.1969272,0.3748282,0.5746185,0.0520044,0.2875256,0.6117695,0.3105169,0.183782,0.3240733,0.6858189,0.01830024
630,Right180_3,0.5609152,-0.03486203,0.109366,0.1322015,0.6732053,-0.04046524,0.1912338,0.38008,0.5711582,0.06674757,0.2860701,0.6255551,0.2817152,0.1996811,0.3217084,0.6860615,-0.001537265
631,Right180_3,0.5778628,-0.03631684,0.1038229,0.1299434,0.6736447,-0.03846975,0.1868626,0.3889158,0.5651788,0.07385521,0.2810258,0.6294971,0.272793,0.2068333,0.3175006,0.6859745,-0.01102558
632,Right180_3,0.5948101,-0.03734239,0.09863272,0.129072,0.6738122,-0.03079408,0.191535,0.4222599,0.5407208,0.08253333,0.2767824,0.633587,0.263154,0.2147975,0.3137066,0.6856749,-0.02307323
633,Right180_3,0.6117593,-0.03770466,0.09397057,0.1355995,0.672529,-0.02783971,0.1884422,0.4317483,0.5331754,0.09122871,0.2726232,0.6375775,0.2533326,0.2228777,0.3100619,0.6852261,-0.03387961
634,Right180_3,0.6287192,-0.03937779,0.09477837,0.1560313,0.6680844,-0.02336402,0.1860758,0.4427544,0.5240716,0.09966628,0.268598,0.6412896,0.2437833,0.231143,0.3069637,0.6846005,-0.04477417
635,Right180_3,0.6626848,-0.03731563,0.08219725,0.1481486,0.6698765,-0.01587586,0.1771252,0.4471197,0.5203524,0.1061651,0.2586094,0.6407382,0.2452284,0.2454633,0.3033073,0.6832656,-0.06189377
636,Right180_3,0.6797603,-0.03620956,0.0792959,0.1551318,0.6682938,-0.008152057,0.1770643,0.4604083,0.5086322,0.1224699,0.2581664,0.6529096,0.210693,0.2531536,0.3014383,0.6822238,-0.07248096
637,Right180_3,0.6967337,-0.03495773,0.07683817,0.1637002,0.6662467,-0.001304902,0.1764448,0.471778,0.4981043,0.1314288,0.2554301,0.6587129,0.1917813,0.2610883,0.2999836,0.6809183,-0.08386039
638,Right180_3,0.7138029,-0.03319371,0.07492729,0.1814435,0.6616349,0.01130945,0.1814846,0.4976695,0.4722369,0.1413019,0.2531838,0.6630605,0.1761627,0.2687095,0.2983456,0.6791977,-0.09681468
639,Right180_3,0.7307794,-0.03140576,0.07340927,0.1988537,0.6566123,0.0194215,0.1811002,0.5079679,0.461141,0.151349,0.2514049,0.6665657,0.1623967,0.276193,0.2972049,0.6772072,-0.1098777
640,Right180_3,0.7647745,-0.0273607,0.0717698,0.2243426,0.6483463,0.02929018,0.1759319,0.5123704,0.4562445,0.1616832,0.2466564,0.6670641,0.160337,0.28214,0.2937704,0.6763875,-0.1148149
641,Right180_3,0.7818319,-0.02505144,0.07174438,0.2331553,0.6452295,0.0382307,0.1776773,0.520991,0.4463753,0.1702687,0.2473998,0.6683685,0.1548094,0.2923747,0.2951016,0.6690735,-0.1517332
642,Right180_3,0.7987823,-0.0227005,0.07225192,0.2421168,0.6419205,0.04853256,0.1807613,0.5304287,0.4351184,0.1892299,0.2535582,0.6734999,0.1306928,0.2964498,0.2950047,0.6652994,-0.1675098
643,Right180_3,0.8157979,-0.01951982,0.07372847,0.2530451,0.6376917,0.06563641,0.1887803,0.5533269,0.4056007,0.1982774,0.2558637,0.675646,0.1191006,0.3001211,0.2940618,0.6621782,-0.1794504
644,Right180_3,0.8327866,-0.01616491,0.075861,0.2651076,0.632772,0.07452805,0.191006,0.5604013,0.3957689,0.2071748,0.2586695,0.6777719,0.1063378,0.3039103,0.2930992,0.6588182,-0.1914186
645,Right180_3,0.8497855,-0.010517,0.08728985,0.2978969,0.6180128,0.08213905,0.1946447,0.5633131,0.3916132,0.2127316,0.2633322,0.6784049,0.1022228,0.304409,0.2943661,0.6569138,-0.1978562
646,Right180_3,0.8837364,-0.007650822,0.08476555,0.2904427,0.621551,0.08760542,0.1951738,0.5576775,0.3995978,0.2151743,0.2681494,0.6768432,0.1120978,0.3016127,0.2970602,0.6587011,-0.191822
647,Right180_3,0.9007334,-0.004351792,0.08789765,0.2996966,0.6171422,0.09450249,0.1982344,0.561273,0.3945317,0.2283606,0.2769566,0.6805105,0.08711109,0.307551,0.2944337,0.6449071,-0.2340465
648,Right180_3,0.9177229,0.00080676,0.09281783,0.3103082,0.6118753,0.09992646,0.2010257,0.5638859,0.3907878,0.231638,0.2818193,0.6809433,0.08365998,0.3074984,0.2942178,0.6427354,-0.2399457
649,Right180_3,0.9347365,0.005404846,0.09728848,0.3189695,0.6074052,0.1116656,0.2084114,0.5797086,0.3669065,0.2342508,0.2873392,0.6812605,0.0810345,0.3071308,0.294404,0.6403603,-0.2462141
650,Right180_3,0.9517023,0.007592831,0.100537,0.3173649,0.608245,0.1136274,0.2128471,0.5810292,0.3648121,0.232066,0.2953077,0.6806186,0.0862603,0.3026575,0.2979544,0.6393988,-0.2487003
651,Right180_3,0.968695,0.01320347,0.1105537,0.3338809,0.5993381,0.1158428,0.2178103,0.5801631,0.3661876,0.2295278,0.3033454,0.6799843,0.0911259,0.2984496,0.3012801,0.6389187,-0.2499312
652,Right180_3,1.002739,0.0147823,0.1088784,0.315494,0.6092176,0.1139524,0.2207396,0.5682325,0.3844405,0.2198915,0.3110027,0.6767472,0.1126758,0.2921319,0.3042864,0.6400828,-0.2469349
653,Right180_3,1.01968,0.01782306,0.1117808,0.3171605,0.6083516,0.1165097,0.2248774,0.5667784,0.3865807,0.2226264,0.3179391,0.680817,0.08467929,0.2890003,0.3050835,0.6409671,-0.2446298
654,Right180_3,1.036697,0.02166888,0.1158335,0.3200391,0.6068422,0.1187598,0.2292735,0.5644156,0.3900223,0.2200044,0.321051,0.6816083,0.0780573,0.2857226,0.3062393,0.6416019,-0.2429604
655,Right180_3,1.053646,0.02558051,0.1205087,0.3232036,0.6051628,0.1276425,0.2416635,0.5720086,0.3787993,0.2158374,0.3226938,0.6816787,0.07743743,0.2813761,0.30765,0.6420333,-0.2418175
656,Right180_3,1.070686,0.03336389,0.1320771,0.3445115,0.5932912,0.1280245,0.2466771,0.5713559,0.3797827,0.2112679,0.3240471,0.6816112,0.07802987,0.2762169,0.3092408,0.6436748,-0.2374143
657,Right180_3,1.104602,0.03119928,0.12672,0.3181289,0.6078458,0.1183686,0.247447,0.5546161,0.4038359,0.1937737,0.3232812,0.6776665,0.1070089,0.2585025,0.312413,0.6556538,-0.2019921
658,Right180_3,1.121551,0.03439966,0.1309227,0.3177779,0.6080295,0.1183087,0.2522967,0.5538459,0.404892,0.1903085,0.3232579,0.6779692,0.1050745,0.2568878,0.3121175,0.6530347,-0.210305
659,Right180_3,1.138501,0.03596309,0.1335895,0.3149859,0.6094804,0.1163978,0.2565917,0.5518496,0.4076084,0.1903472,0.322038,0.6823604,0.07118366,0.2506996,0.3112335,0.655099,-0.2037845
660,Right180_3,1.155451,0.03521246,0.1333901,0.3082097,0.6129351,0.1159806,0.2660238,0.5585679,0.3983525,0.1824337,0.318339,0.681761,0.07671194,0.2420103,0.3083307,0.6576095,-0.1955309
661,Right180_3,1.172589,0.03442603,0.1329393,0.3028434,0.615604,0.1102606,0.2675671,0.5544269,0.4040959,0.1754883,0.3147967,0.6814138,0.07973564,0.2345175,0.3050219,0.6604825,-0.1855951
662,Right180_3,1.189595,0.03804388,0.1409053,0.3223925,0.6055951,0.1055535,0.2701306,0.5520365,0.4073548,0.1702734,0.3115185,0.6819196,0.0752875,0.2290929,0.3016386,0.663214,-0.1755841
663,Right180_3,1.223566,0.03373668,0.1353026,0.3083668,0.6128562,0.09240496,0.2671565,0.5377405,0.4260491,0.156369,0.3054352,0.6797853,0.09260003,0.2155518,0.2967688,0.6704669,-0.1454544
664,Right180_3,1.240556,0.03304239,0.1363635,0.3095779,0.6122451,0.08662532,0.2681565,0.536543,0.427556,0.1564231,0.3010628,0.6819432,0.07507356,0.2168142,0.2881865,0.6698343,-0.1483387
665,Right180_3,1.25751,0.03177113,0.1366988,0.3081543,0.6129628,0.08014481,0.2671999,0.535557,0.4287904,0.1510985,0.2967697,0.6814538,0.07939286,0.2130298,0.2820849,0.6717212,-0.1395459
666,Right180_3,1.274555,0.02975032,0.1361089,0.3024731,0.6157861,0.07618328,0.2693952,0.5505463,0.4093667,0.1447412,0.2915968,0.6808528,0.08439323,0.2088157,0.274868,0.6744197,-0.1258603
667,Right180_3,1.291536,0.02705348,0.1340492,0.2940878,0.6198346,0.06890819,0.2641329,0.5514595,0.4081364,0.1374702,0.2855788,0.680245,0.08915877,0.2044201,0.266398,0.6774468,-0.1083909
668,Right180_3,1.325469,0.02209084,0.1358433,0.2831162,0.6249224,0.0537153,0.2513601,0.5362112,0.427972,0.1210494,0.2751574,0.675854,0.1179157,0.192326,0.2549911,0.6826323,-0.06852676
