uniqueID,AnimationName,Timestamp,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,Neck_P_x,Neck_P_y,Neck_P_z,LeftFoot_V_x,LeftFoot_V_y,LeftFoot_V_z,RightFoot_V_x,RightFoot_V_y,RightFoot_V_z,Neck_V_x,Neck_V_y,Neck_V_z
338,Left180_3,1.755255,-0.01620433,0.0341036,0.008366918,0.1780023,0.1157684,-0.2898704,-0.09970389,1.359005,0.2189543,0.01217909,0.08452628,-0.3886039,0.179483,-0.003362074,0.2645165,0.007326156,0.03394485,-0.06775707
339,Left180_3,1.772321,-0.01612984,0.03516107,0.0008896659,0.1824437,0.1157653,-0.2842104,-0.09977954,1.35985,0.2172719,0.003724359,0.05287342,-0.3738626,0.2220705,-0.0001538545,0.2829984,-0.003782287,0.04222393,-0.08412078
340,Left180_3,1.789279,-0.01615509,0.03486135,-0.005796771,0.1880375,0.1157438,-0.2779797,-0.1002813,1.361051,0.2149783,-0.001262408,-0.01498591,-0.3343218,0.2796896,-0.001076236,0.3115356,-0.02508648,0.06008148,-0.1146778
341,Left180_3,1.806232,-0.01606225,0.03393007,-0.01330879,0.1945469,0.1151729,-0.2692396,-0.1011335,1.362426,0.2121588,0.004642177,-0.04656389,-0.3756011,0.3254712,-0.02854653,0.4370034,-0.04260913,0.06871819,-0.1409747
342,Left180_3,1.823305,-0.01556717,0.03192744,-0.02238264,0.2025375,0.113696,-0.2560982,-0.1026108,1.364097,0.208424,0.02475376,-0.1001317,-0.4536923,0.399527,-0.07384606,0.6570742,-0.07386506,0.08358359,-0.1867428
343,Left180_3,1.857295,-0.01518194,0.02891324,-0.03549257,0.216013,0.1105781,-0.2327009,-0.1044877,1.367391,0.2006108,0.01926147,-0.1507098,-0.6554966,0.6737747,-0.1558926,1.169862,-0.09384826,0.1646876,-0.3906578
344,Left180_3,1.87426,-0.01534251,0.02746579,-0.04114442,0.2218274,0.1088548,-0.2213724,-0.1049297,1.369026,0.1967866,-0.008028466,-0.07237252,-0.2825927,0.2907239,-0.08616745,0.5664259,-0.02209879,0.08174181,-0.191211
345,Left180_3,1.891321,-0.01575264,0.02587435,-0.04699262,0.2271565,0.1069848,-0.209706,-0.105037,1.370664,0.1931294,-0.02050614,-0.07957211,-0.29241,0.2664536,-0.09349808,0.5833194,-0.005364791,0.08189678,-0.1828618
346,Left180_3,1.908302,-0.01637584,0.02383022,-0.05397361,0.2324712,0.1048021,-0.1956629,-0.104785,1.372504,0.189036,-0.03116028,-0.1022063,-0.3490493,0.2657354,-0.1091331,0.7021561,0.01260079,0.09198189,-0.2046674
347,Left180_3,1.925251,-0.01708351,0.02138664,-0.06211268,0.2377395,0.1024048,-0.1790248,-0.104184,1.374523,0.1844549,-0.03538365,-0.1221792,-0.4069537,0.263416,-0.1198668,0.8319043,0.03004894,0.1009524,-0.2290562
348,Left180_3,1.959198,-0.01781004,0.01640973,-0.07315019,0.2438023,0.09849504,-0.1489413,-0.1031338,1.377646,0.1766567,-0.03632605,-0.2488454,-0.5518753,0.3031388,-0.1954883,1.504175,0.05251169,0.1561701,-0.3899075
349,Left180_3,1.976149,-0.01838609,0.0138793,-0.07830881,0.2451345,0.09656565,-0.1342017,-0.102502,1.379007,0.1731727,-0.02880283,-0.1265217,-0.2579313,0.06660819,-0.09646975,0.7369794,0.0315886,0.06806254,-0.1742035
350,Left180_3,1.993207,-0.01916384,0.01137686,-0.08389518,0.2457278,0.09462582,-0.1189342,-0.1017825,1.380307,0.1698026,-0.03888728,-0.1251217,-0.2793185,0.02966747,-0.09699166,0.7633731,0.0359755,0.0649929,-0.1685038
351,Left180_3,2.010193,-0.02043689,0.008305528,-0.09162545,0.2447545,0.09229959,-0.1000188,-0.1005302,1.381686,0.1664202,-0.06365273,-0.1535668,-0.3865134,-0.04866645,-0.1163114,0.9457734,0.06261356,0.06893873,-0.1691207
352,Left180_3,2.02721,-0.02177495,0.005107094,-0.1007992,0.2424964,0.09003302,-0.07853669,-0.09893036,1.383034,0.1630094,-0.06690286,-0.1599217,-0.4586864,-0.1129061,-0.1133285,1.074104,0.07999241,0.06740689,-0.1705408
353,Left180_3,2.044191,-0.02380837,0.002446233,-0.1088906,0.2395994,0.08778314,-0.05987734,-0.09737048,1.384247,0.1600758,-0.1016708,-0.133043,-0.404571,-0.1448475,-0.1124941,0.9329677,0.0779938,0.06063581,-0.1466773
354,Left180_3,2.078186,-0.02871276,-0.001343711,-0.124231,0.2329567,0.08348273,-0.02627774,-0.0938822,1.38603,0.1558685,-0.2452197,-0.1894972,-0.7670224,-0.3321372,-0.21502,1.67998,0.174414,0.08915663,-0.2103642
355,Left180_3,2.095219,-0.03147023,-0.00241483,-0.1322073,0.2295239,0.08156138,-0.009985862,-0.0916888,1.386451,0.1548583,-0.1378735,-0.05355593,-0.3988113,-0.1716405,-0.09606779,0.8145937,0.1096703,0.02106428,-0.05050972
356,Left180_3,2.112199,-0.03629662,-0.003365842,-0.1413857,0.2250659,0.07881081,0.008560418,-0.08908197,1.386536,0.1548163,-0.2413195,-0.04755063,-0.4589193,-0.222896,-0.1375284,0.927314,0.1303412,0.004255772,-0.002104044
357,Left180_3,2.129206,-0.04149796,-0.003785925,-0.1510348,0.2199678,0.07619034,0.02813737,-0.08632291,1.386407,0.1551324,-0.2600672,-0.02100412,-0.4824571,-0.2549075,-0.1310233,0.9788476,0.1379531,-0.006467104,0.01580492
358,Left180_3,2.146203,-0.04557138,-0.003641698,-0.1585826,0.2151163,0.07432389,0.0448411,-0.08404127,1.386029,0.1557086,-0.2036709,0.007211347,-0.3773883,-0.242573,-0.09332262,0.8351867,0.1140822,-0.01891851,0.02881363
359,Left180_3,2.163228,-0.04935934,-0.003222863,-0.165461,0.210192,0.0730093,0.06066632,-0.08190257,1.385537,0.1563652,-0.1893979,0.02094173,-0.3439195,-0.2462193,-0.06572977,0.791261,0.1069348,-0.02459288,0.03283098
360,Left180_3,2.19732,-0.05706092,-0.001422875,-0.1809915,0.1998471,0.07150403,0.08879808,-0.07748284,1.384063,0.1592803,-0.3850792,0.0899994,-0.7765263,-0.5172446,-0.07526353,1.406588,0.2209865,-0.07367134,0.145752
361,Left180_3,2.214269,-0.06105351,-0.0008106057,-0.1875099,0.1943918,0.07115798,0.1012513,-0.07501917,1.383366,0.1605972,-0.1996296,0.03061348,-0.3259189,-0.272762,-0.01730248,0.6226599,0.1231834,-0.03487468,0.065846
362,Left180_3,2.231249,-0.06504416,-0.0002563465,-0.1938329,0.1888256,0.07118317,0.1134575,-0.0724953,1.382658,0.161867,-0.1995323,0.02771296,-0.316152,-0.2783112,0.001259893,0.6103125,0.1261938,-0.03538132,0.06349161
363,Left180_3,2.248267,-0.0699733,-0.0004785916,-0.19771,0.1812141,0.07130422,0.1239363,-0.06889438,1.38241,0.1621232,-0.246457,-0.01111225,-0.1938529,-0.3805727,0.006052479,0.5239412,0.1800459,-0.01241565,0.01280829
364,Left180_3,2.26529,-0.07566091,-4.475735E-05,-0.2009792,0.1733434,0.07180799,0.1341016,-0.06507266,1.382137,0.1621906,-0.2843805,0.02169171,-0.1634635,-0.3935374,0.02518818,0.5082626,0.1910862,-0.01366138,0.003371388
365,Left180_3,2.282239,-0.08034631,0.00154863,-0.2032005,0.1671814,0.07135429,0.1382826,-0.06187934,1.382059,0.1622564,-0.2342701,0.07966935,-0.1110636,-0.3080986,-0.02268478,0.2090484,0.1596656,-0.003862381,0.003290176
366,Left180_3,2.31629,-0.09230155,0.007182522,-0.2088372,0.1557657,0.07011268,0.1419105,-0.05459168,1.381993,0.1620876,-0.5977623,0.2816946,-0.2818361,-0.5707853,-0.06208085,0.1813978,0.3643831,-0.003319979,-0.008442253
367,Left180_3,2.333308,-0.09972889,0.01154701,-0.2122321,0.1504391,0.06931093,0.1417342,-0.05041531,1.381971,0.1618168,-0.3713667,0.2182245,-0.1697443,-0.2663322,-0.04008748,-0.008817762,0.2088187,-0.001114607,-0.01353994
368,Left180_3,2.350291,-0.1059073,0.01387316,-0.2153156,0.1510347,0.0701151,0.1411973,-0.04786319,1.381974,0.1606151,-0.3089208,0.1163075,-0.1541764,0.02977997,0.04020855,-0.02684295,0.1276061,0.0001609325,-0.06008595
369,Right180_1,0,-0.2608219,0.07185031,-0.02600901,0.1585847,0.07993074,-0.175188,0.06475949,1.446682,0.1065692,-7.74573,2.898857,9.465332,0.3775008,0.4907821,-15.81926,5.631134,3.235412,-2.702291
370,Right180_1,0.01701634,-0.2624774,0.07003348,-0.03423903,0.1633549,0.07556042,-0.1552765,0.06367166,1.447291,0.1042201,-0.08277595,-0.0908412,-0.4115012,0.2385125,-0.2185158,0.9955734,-0.05439147,0.03043413,-0.1174591
371,Right180_1,0.05100402,-0.2649972,0.0660717,-0.05234554,0.1715784,0.0666946,-0.1077598,0.06039229,1.448993,0.09723032,-0.1259908,-0.1980893,-0.9053257,0.411173,-0.4432909,2.375838,-0.1639687,0.08509755,-0.3494874
372,Right180_1,0.06795917,-0.2658345,0.06404319,-0.0619793,0.1745095,0.06269107,-0.08108183,0.05847793,1.449935,0.09288919,-0.04186481,-0.1014255,-0.4816879,0.1465566,-0.2001766,1.333897,-0.0957178,0.04709363,-0.2170563
373,Right180_1,0.08496604,-0.2654543,0.06272256,-0.07019429,0.1736914,0.05947369,-0.06338959,0.05836989,1.450287,0.09153291,0.0190109,-0.06603114,-0.4107494,-0.04090592,-0.1608688,0.8846119,-0.005402416,0.01763701,-0.06781407
374,Right180_1,0.1019342,-0.2651271,0.06155913,-0.07846903,0.17253,0.05659629,-0.04498162,0.05837585,1.450529,0.09019811,0.01636297,-0.0581719,-0.4137371,-0.05807057,-0.1438703,0.9203984,0.0002980232,0.01208782,-0.06673969
375,Right180_1,0.1200207,-0.2657779,0.06088197,-0.08796091,0.1702864,0.05343459,-0.02031729,0.0590823,1.450329,0.08895654,-0.03254265,-0.03385786,-0.4745938,-0.1121789,-0.1580849,1.233217,0.03532264,-0.01000166,-0.06207861
376,Right180_1,0.1369727,-0.2663024,0.06037361,-0.09617909,0.1679747,0.05138201,0.0008478552,0.05976494,1.45007,0.08797721,-0.02622306,-0.02541803,-0.4109092,-0.1155876,-0.1026291,1.058257,0.03413204,-0.01294613,-0.04896671
377,Right180_1,0.1714586,-0.2666861,0.05996737,-0.108656,0.1633247,0.04973362,0.03576691,0.06109054,1.44935,0.08664831,-0.01918823,-0.02031177,-0.6238479,-0.2324961,-0.08241907,1.745953,0.06628018,-0.03599524,-0.06644502
378,Right180_1,0.1884785,-0.2666069,0.06020616,-0.1148146,0.159944,0.04942441,0.05145161,0.06198301,1.448901,0.0865449,0.003960729,0.01193937,-0.3079295,-0.1690373,-0.0154607,0.7842347,0.0446232,-0.02244711,-0.00517033
379,Right180_1,0.2054218,-0.2663793,0.06068558,-0.1216502,0.1559211,0.04942212,0.0680975,0.06310068,1.448394,0.08648918,0.011383,0.02397075,-0.3417779,-0.2011433,-0.0001145527,0.8322947,0.05588364,-0.02535582,-0.002786145
380,Right180_1,0.2224133,-0.2657845,0.06168552,-0.1299924,0.1503281,0.04971258,0.08685427,0.06470846,1.447791,0.08652969,0.02973676,0.04999712,-0.4171115,-0.2796523,0.01452286,0.9378385,0.08038878,-0.03015399,0.002025813
381,Right180_1,0.2394292,-0.2651145,0.06292019,-0.1377613,0.1450567,0.05038654,0.1032645,0.06628066,1.447224,0.08655864,0.03350079,0.06173365,-0.3884442,-0.2635702,0.03369804,0.8205112,0.07861033,-0.02834201,0.001447275
382,Right180_1,0.2564108,-0.2644149,0.0645395,-0.1444704,0.1399775,0.05099662,0.11536,0.06777626,1.446779,0.08650105,0.03498197,0.08096546,-0.3354549,-0.2539568,0.03050417,0.6047752,0.07477999,-0.02224445,-0.002879277
383,Right180_1,0.2903448,-0.2632053,0.06845194,-0.1573915,0.1290112,0.0526107,0.1381629,0.07079278,1.44596,0.08628292,0.06047785,0.1956221,-0.6460533,-0.5483165,0.08070413,1.140146,0.1508258,-0.04094839,-0.01090653
384,Right180_1,0.3073331,-0.2626209,0.07093765,-0.1638385,0.1223306,0.05329109,0.1496717,0.07254929,1.445659,0.08594536,0.02922118,0.1242854,-0.3223501,-0.3340315,0.03401916,0.5754411,0.08782558,-0.0150919,-0.01687817
385,Right180_1,0.3243906,-0.2620603,0.0739563,-0.1704718,0.1144457,0.05372205,0.1617483,0.07464594,1.445467,0.08534998,0.02802908,0.1509324,-0.3316671,-0.3942423,0.0215482,0.6038308,0.1048323,-0.009572506,-0.02976917
386,Right180_1,0.3414097,-0.2619416,0.07731124,-0.1766476,0.1062657,0.05371236,0.1707502,0.07699883,1.445318,0.08487493,0.005938113,0.1677472,-0.3087886,-0.4090026,-0.000484474,0.4500911,0.1176447,-0.007462502,-0.02375245
387,Right180_1,0.3583956,-0.2624005,0.08104634,-0.1823677,0.09748013,0.05308546,0.1763247,0.07963953,1.44522,0.08452592,-0.02294779,0.1867551,-0.2860077,-0.439278,-0.03134497,0.278727,0.1320351,-0.00488162,-0.01745038
388,Right180_1,0.3923572,-0.2595365,0.08880375,-0.1924857,0.0802299,0.05272178,0.1806502,0.08415604,1.445065,0.08354631,0.1431987,0.3878705,-0.5058982,-0.8625113,-0.01818426,0.2162725,0.2258252,-0.007772446,-0.04898049
389,Right180_1,0.409323,-0.2572483,0.0935655,-0.1977233,0.07001038,0.05305061,0.1799506,0.08658426,1.445114,0.08242711,0.1144096,0.2380874,-0.2618805,-0.5109761,0.01644175,-0.03497973,0.1214113,0.002461672,-0.05596019
390,Right180_1,0.4263386,-0.2546766,0.09915725,-0.2031649,0.05847409,0.05378977,0.177683,0.08930077,1.445226,0.08084871,0.1285881,0.2795875,-0.2720796,-0.5768143,0.03695786,-0.1133777,0.1358252,0.005590916,-0.0789199
391,Right180_1,0.4433415,-0.2530221,0.1044468,-0.207936,0.04810756,0.05423433,0.1748758,0.09220453,1.445491,0.07849158,0.0827238,0.2644759,-0.2385534,-0.5183268,0.02222806,-0.1403593,0.1451883,0.01323819,-0.1178566
392,Right180_1,0.4602943,-0.2521085,0.1095621,-0.2122479,0.03877474,0.05446697,0.1716557,0.09525713,1.445829,0.07559804,0.04568249,0.2557665,-0.2155952,-0.466641,0.01163185,-0.1610041,0.15263,0.01690984,-0.1446769
393,Right180_1,0.4772436,-0.2515603,0.1139279,-0.2167982,0.03153429,0.0549288,0.1663658,0.09835915,1.445905,0.07418849,0.02740622,0.2182901,-0.2275139,-0.3620222,0.02309177,-0.2644956,0.155101,0.003832579,-0.07047728
394,Right180_1,0.5112944,-0.2511112,0.1203567,-0.227234,0.02050753,0.05761838,0.1509812,0.105946,1.445305,0.07475376,0.02245754,0.3214397,-0.5217925,-0.551338,0.1344789,-0.7692322,0.3793422,-0.03004074,0.0282634
395,Right180_1,0.5282519,-0.2509779,0.1221053,-0.2335494,0.01597015,0.06049652,0.1409571,0.1109669,1.444514,0.07668422,0.006663799,0.08743219,-0.315769,-0.2268691,0.1439068,-0.5012028,0.251044,-0.0395298,0.09652302
396,Right180_1,0.5453149,-0.2510795,0.1238733,-0.2386508,0.01298858,0.06234811,0.1313064,0.1149856,1.443932,0.07836401,-0.005078316,0.08840039,-0.2550714,-0.1490784,0.09257961,-0.4825346,0.2009373,-0.02912283,0.08398928
397,Right180_1,0.5622657,-0.2512779,0.1256783,-0.243267,0.01067995,0.06384476,0.1218504,0.1185348,1.443412,0.07997829,-0.009919703,0.09024702,-0.2308115,-0.1154313,0.0748327,-0.4728027,0.1774572,-0.02599359,0.080714
398,Right180_1,0.5792868,-0.2517169,0.1287017,-0.2472167,0.00799624,0.06527478,0.1126608,0.1218813,1.442827,0.08161443,-0.02195239,0.1511715,-0.1974821,-0.1341857,0.07150061,-0.4594784,0.1673281,-0.02923608,0.08180737
399,Right180_1,0.5962577,-0.2521974,0.1321906,-0.2509612,0.005304825,0.06675615,0.1035313,0.1251063,1.442196,0.08332129,-0.02402365,0.1744442,-0.1872234,-0.1345707,0.07406883,-0.4564762,0.1612511,-0.03156066,0.08534268
400,Right180_1,0.6302091,-0.257786,0.1406105,-0.2564007,0.004320741,0.06928214,0.0796067,0.1314263,1.44057,0.08939344,-0.279431,0.4209936,-0.271976,-0.04920422,0.1262996,-1.19623,0.3159992,-0.08127689,0.3036074
401,Right180_1,0.6471994,-0.2622974,0.1439232,-0.2567193,0.004501657,0.06979098,0.06991477,0.1342608,1.439783,0.09203676,-0.2255678,0.1656361,-0.01593232,0.009045796,0.02544187,-0.4845966,0.141722,-0.03938079,0.1321662
402,Right180_1,0.6641834,-0.2671095,0.1470863,-0.2565744,0.004837427,0.07017513,0.06077866,0.1369777,1.438981,0.09460301,-0.2406061,0.1581542,0.007246435,0.01678851,0.01920722,-0.4568053,0.1358487,-0.04007816,0.1283124
403,Right180_1,0.6811728,-0.2732113,0.1503321,-0.2541694,0.005965724,0.0703942,0.0528954,0.1387781,1.438388,0.09645455,-0.3050923,0.1622908,0.1202509,0.05641482,0.01095384,-0.3941631,0.09001866,-0.02964139,0.09257719
404,Right180_1,0.6982169,-0.2795419,0.153747,-0.2513631,0.007293183,0.07062086,0.04518561,0.1403847,1.437804,0.09822056,-0.3165275,0.170745,0.1403123,0.06637298,0.01133308,-0.3854891,0.08033067,-0.02920032,0.08830056
405,Right180_1,0.732165,-0.2959344,0.1622709,-0.2394738,0.01050901,0.06927595,0.02913166,0.1432007,1.437059,0.09924449,-0.8196279,0.4261963,0.5944639,0.1607912,-0.06724596,-0.8026978,0.1407996,-0.03727674,0.05119629
406,Right180_1,0.7491561,-0.3019801,0.1654235,-0.2335613,0.01150199,0.06797782,0.02195842,0.1439764,1.436821,0.09974708,-0.3022835,0.1576267,0.2956264,0.04964918,-0.06490648,-0.3586619,0.03878176,-0.01189709,0.02512969
407,Right180_1,0.7661504,-0.3078832,0.1686427,-0.2276197,0.01244746,0.06667651,0.01498119,0.1446883,1.436559,0.1002517,-0.2951533,0.1609646,0.297083,0.04727356,-0.06506518,-0.3488614,0.03559664,-0.01309514,0.02522841
408,Right180_1,0.7831331,-0.3129644,0.1716966,-0.2210757,0.01363136,0.06452943,0.007946252,0.1450064,1.436557,0.1003957,-0.2540618,0.1526915,0.327196,0.05919468,-0.1073539,-0.351747,0.01590326,-8.940697E-05,0.007203594
409,Right180_1,0.8001029,-0.3180588,0.1748983,-0.2144298,0.01474388,0.06242194,0.001067295,0.1453062,1.436524,0.1005124,-0.2547219,0.1600862,0.3322951,0.05562636,-0.1053745,-0.3439479,0.0149928,-0.00166297,0.005833432
410,Right180_1,0.8171125,-0.3244275,0.1781382,-0.203839,0.0176206,0.05855721,-0.009042758,0.1451888,1.436979,0.09964757,-0.3184319,0.1619942,0.5295396,0.1438358,-0.1932368,-0.5055027,-0.005869567,0.02275705,-0.04324093
411,Right180_1,0.8511969,-0.3346981,0.183366,-0.1836536,0.02271755,0.0525595,-0.02568117,0.1446657,1.437629,0.09793892,-0.5135328,0.2613917,1.009274,0.2548477,-0.2998855,-0.8319204,-0.02615452,0.03252625,-0.08543283
412,Right180_1,0.8681458,-0.3385068,0.1851904,-0.1740702,0.0251344,0.05028787,-0.0324413,0.1441947,1.437886,0.09711308,-0.1904353,0.09122118,0.479167,0.1208426,-0.1135813,-0.3380065,-0.0235498,0.0128448,-0.04129186
413,Right180_1,0.8851574,-0.3412403,0.1857048,-0.1641957,0.02893082,0.04834748,-0.0392983,0.1430274,1.438309,0.09636159,-0.136672,0.0257194,0.4937269,0.189821,-0.09701941,-0.34285,-0.05836636,0.02111197,-0.0375744
414,Right180_1,0.9021083,-0.3429694,0.1859923,-0.1534201,0.03319332,0.04646891,-0.04608906,0.1416886,1.438735,0.09529918,-0.08645654,0.01437366,0.5387813,0.2131249,-0.09392872,-0.3395382,-0.06693825,0.0213027,-0.05312078
415,Right180_1,0.9191952,-0.3382204,0.1841353,-0.1365111,0.04163107,0.04462889,-0.05289486,0.1390612,1.439408,0.09214382,0.237453,-0.09284988,0.845448,0.4218876,-0.09200089,-0.3402902,-0.1313701,0.03365874,-0.1577679
416,Right180_1,0.9361958,-0.3337435,0.1823751,-0.1205494,0.04912763,0.04309748,-0.0596499,0.1365775,1.43997,0.08935171,0.2238438,-0.08800775,0.7980872,0.3748279,-0.07657036,-0.337752,-0.1241893,0.02813339,-0.1396053
417,Right180_1,0.970176,-0.3287225,0.1759787,-0.09766101,0.05833178,0.04212392,-0.07432605,0.1319208,1.440978,0.08787712,0.2510503,-0.3198199,1.144418,0.4602073,-0.04867837,-0.7338071,-0.2328344,0.05038977,-0.07372946
418,Right180_1,0.9871789,-0.3234508,0.1718426,-0.08642995,0.06267148,0.0416082,-0.08140033,0.1287419,1.441267,0.08834998,0.2635837,-0.2068087,0.5615532,0.2169849,-0.02578571,-0.3537141,-0.1589432,0.01445413,0.02364255
419,Right180_1,1.004185,-0.3179584,0.1673533,-0.07399166,0.06614337,0.04078731,-0.08882567,0.1251889,1.441642,0.08869113,0.274618,-0.2244644,0.6219141,0.1735948,-0.04104469,-0.3712669,-0.1776516,0.01873374,0.01705773
420,Right180_1,1.021135,-0.311918,0.16144,-0.05798409,0.06698194,0.03894329,-0.09746363,0.1205077,1.442361,0.08878991,0.3020227,-0.2956659,0.8003786,0.04192851,-0.09220112,-0.4318982,-0.2340596,0.03595352,0.00493899
421,Right180_1,1.038206,-0.3055546,0.1558566,-0.04280496,0.06726952,0.03755445,-0.1055858,0.116383,1.442881,0.08892731,0.3181681,-0.2791665,0.7589564,0.01437888,-0.06944165,-0.4061081,-0.2062321,0.02596974,0.006869808
422,Right180_1,1.072117,-0.2933417,0.1451008,-0.01904502,0.06599101,0.03690626,-0.1195441,0.1112885,1.443317,0.0898753,0.6106466,-0.5377941,1.187997,-0.06392524,-0.03240947,-0.6979167,-0.2547279,0.0218153,0.04739948
423,Right180_1,1.089175,-0.2869046,0.1393095,-0.007232287,0.06733861,0.03661769,-0.126822,0.1088052,1.44355,0.09039494,0.3218532,-0.2895638,0.5906364,0.0673797,-0.01442861,-0.3638912,-0.1241658,0.01166463,0.02598241
424,Right180_1,1.106195,-0.278965,0.1324511,0.006709471,0.06927104,0.0363671,-0.1348278,0.1058938,1.443822,0.09065223,0.3969818,-0.3429174,0.697088,0.09662136,-0.01252983,-0.4002929,-0.1455683,0.01360774,0.01286454
425,Right180_1,1.123192,-0.268279,0.1237952,0.02432657,0.07216406,0.03615161,-0.1441609,0.1022352,1.444157,0.09049882,0.5343005,-0.4327968,0.8808551,0.1446512,-0.01077428,-0.4666537,-0.1829311,0.01674891,-0.007670745
426,Right180_1,1.14017,-0.2567832,0.116279,0.03988299,0.07527654,0.03608399,-0.1524151,0.09768201,1.444766,0.08983365,0.574787,-0.3758118,0.7778209,0.155624,-0.003380887,-0.4127085,-0.2276585,0.03044605,-0.03325865
427,Right180_1,1.157173,-0.2452258,0.1098843,0.05214057,0.07928941,0.03612713,-0.1592997,0.09184024,1.445867,0.08836792,0.5778708,-0.319735,0.612879,0.2006438,0.002156943,-0.3442317,-0.2920881,0.05506277,-0.07328615
428,Right180_1,1.191194,-0.2222957,0.09774448,0.07639277,0.08547851,0.0372079,-0.1749548,0.08375091,1.44697,0.08737023,1.146509,-0.6069891,1.21261,0.3094546,0.05403832,-0.7827558,-0.4044667,0.05514026,-0.04988462
429,Right180_1,1.208167,-0.2094335,0.0911084,0.08987363,0.08855437,0.0382155,-0.184574,0.08045213,1.447222,0.08780784,0.6431081,-0.3318038,0.6740429,0.1537934,0.05037989,-0.4809596,-0.1649391,0.01260638,0.02188049
430,Right180_1,1.225144,-0.1944702,0.08415364,0.1052726,0.09175801,0.03962841,-0.1957522,0.07718726,1.447321,0.08879685,0.7481627,-0.3477384,0.7699479,0.1601819,0.07064566,-0.558912,-0.1632437,0.004911423,0.04945062
431,Right180_1,1.24214,-0.180885,0.0788249,0.1184944,0.09465953,0.04107691,-0.2048464,0.07397716,1.447395,0.08969307,0.6792628,-0.2664369,0.6610926,0.1450758,0.07242486,-0.4547082,-0.1605049,0.003743172,0.04481077
432,Right180_1,1.259128,-0.1688955,0.07478435,0.1297321,0.09754051,0.0424558,-0.211985,0.07082233,1.447482,0.09049311,0.5994722,-0.2020277,0.5618855,0.1440488,0.06894488,-0.3569283,-0.1577415,0.004339218,0.04000179
433,Right180_1,1.276078,-0.1572673,0.07163455,0.1401296,0.1001566,0.04392932,-0.2185462,0.06752575,1.447526,0.09140005,0.5814113,-0.1574896,0.519874,0.1308039,0.07367563,-0.3280602,-0.1648288,0.00217557,0.04534721
434,Right180_1,1.310061,-0.1345436,0.06754956,0.1606525,0.105441,0.04740216,-0.232087,0.06065422,1.447428,0.09351223,1.136184,-0.2042495,1.026144,0.2642214,0.1736423,-0.6770395,-0.3435765,-0.004893541,0.105609
435,Right180_1,1.327105,-0.1243486,0.06649261,0.1726046,0.1085459,0.04967018,-0.2404411,0.05721929,1.447234,0.0946899,0.5097538,-0.05284771,0.5976044,0.155244,0.113401,-0.4177086,-0.1717469,-0.009673834,0.05888343
436,Right180_1,1.344149,-0.1180393,0.06624909,0.1813502,0.110578,0.05112657,-0.2453586,0.05428796,1.447135,0.09523828,0.3154624,-0.01217574,0.4372798,0.1016039,0.07281918,-0.2458759,-0.1465663,-0.004971027,0.02741925
437,Right180_1,1.361101,-0.1139585,0.06635383,0.1882048,0.1120238,0.05207217,-0.2482698,0.05166429,1.447098,0.09541538,0.2040397,0.005236641,0.3427297,0.07229261,0.04728027,-0.1455568,-0.1311833,-0.001871586,0.008854643
